season,week,game_type,home_team,away_team,elo_home_pre,elo_away_pre,home_advantage,p_home,result,elo_home_post,elo_away_post
2004,17,REG,LAC,KC,1527.9168,1527.8438,42.2,0.5605,1,1536.7061,1519.0545
2004,17,REG,NYG,DAL,1432.0649,1474.7516,42.2,0.4993,1,1442.0789,1464.7376
2004,18,WC,SEA,LA,1523.5262,1533.8664,42.2,0.5457,0,1510.4289,1546.9637
2004,18,WC,LAC,NYJ,1536.7061,1528.5209,42.2,0.572,0,1522.978,1542.249
2004,18,WC,IND,DEN,1609.7502,1546.049,42.2,0.6479,1,1618.2017,1537.5975
2004,18,WC,GB,MIN,1569.6956,1490.8831,42.2,0.6674,0,1553.6772,1506.9015
2004,19,DIV,PIT,NYJ,1619.0194,1542.249,42.2,0.6648,1,1627.0637,1534.2047
2004,19,DIV,ATL,LA,1530.3329,1546.9637,42.2,0.5367,1,1541.4514,1535.8452
2004,19,DIV,PHI,MIN,1620.2759,1506.9015,42.2,0.71,1,1627.235,1499.9424
2004,19,DIV,NE,IND,1667.1475,1618.2017,42.2,0.6282,1,1676.0697,1609.2795
2004,20,CON,PHI,ATL,1627.235,1541.4514,42.2,0.6763,1,1635.0043,1533.6821
2004,20,CON,PIT,NE,1627.0637,1676.0697,42.2,0.4902,0,1615.2987,1687.8347
2004,21,SB,PHI,NE,1635.0043,1687.8347,0.0,0.4246,0,1624.8151,1698.0239
2005,1,REG,NE,LV,1634.326,1460.1253,42.2,0.7766,1,1638.7949,1455.6564
2005,1,REG,BUF,HOU,1510.8732,1472.8268,42.2,0.6135,1,1518.6037,1465.0963
2005,1,REG,CAR,NO,1510.0593,1508.6924,42.2,0.5624,0,1498.8119,1519.9398
2005,1,REG,CLE,CIN,1445.6135,1496.9246,42.2,0.4869,0,1435.8757,1506.6624
2005,1,REG,JAX,SEA,1498.015,1508.6374,42.2,0.5453,1,1507.1086,1499.5438
2005,1,REG,KC,NYJ,1514.4165,1524.5671,42.2,0.546,1,1523.4967,1515.4869
2005,1,REG,MIA,DEN,1482.5181,1526.8403,42.2,0.4969,1,1492.5792,1516.7792
2005,1,REG,MIN,TB,1501.6114,1477.0983,42.2,0.5948,0,1489.7145,1488.9952
2005,1,REG,PIT,TEN,1578.9001,1495.6698,42.2,0.6731,1,1585.439,1489.1309
2005,1,REG,WAS,CHI,1469.2984,1458.9151,42.2,0.5751,1,1477.7964,1450.4171
2005,1,REG,DET,GB,1449.8328,1537.6137,42.2,0.4348,1,1461.1372,1526.3093
2005,1,REG,NYG,ARI,1462.8429,1452.5258,42.2,0.575,1,1471.3427,1444.026
2005,1,REG,LAC,DAL,1517.0453,1478.0242,42.2,0.6148,0,1504.7492,1490.3203
2005,1,REG,SF,LA,1437.919,1525.6663,42.2,0.4348,1,1449.2225,1514.3628
2005,1,REG,BAL,IND,1523.7676,1574.8673,42.2,0.4872,0,1514.0237,1584.6112
2005,1,REG,ATL,PHI,1524.217,1585.2761,42.2,0.4729,1,1534.7593,1574.7338
2005,2,REG,CAR,NE,1498.8119,1638.7949,42.2,0.3629,1,1511.5543,1626.0525
2005,2,REG,CHI,DET,1450.4171,1461.1372,42.2,0.5452,1,1459.5135,1452.0408
2005,2,REG,CIN,MIN,1506.6624,1489.7145,42.2,0.5843,1,1514.9762,1481.4007
2005,2,REG,HOU,PIT,1465.0963,1585.439,42.2,0.3894,0,1457.3083,1593.227
2005,2,REG,IND,JAX,1584.6112,1507.1086,42.2,0.6658,1,1591.296,1500.4238
2005,2,REG,PHI,SF,1574.7338,1449.2225,42.2,0.7242,1,1580.2497,1443.7066
2005,2,REG,TB,BUF,1488.9952,1518.6037,42.2,0.5181,1,1498.6329,1508.966
2005,2,REG,TEN,BAL,1489.1309,1514.0237,42.2,0.5249,1,1498.6332,1504.5214
2005,2,REG,ARI,LA,1444.026,1514.3628,42.2,0.4596,0,1434.8341,1523.5547
2005,2,REG,SEA,ATL,1499.5438,1534.7593,42.2,0.5101,1,1509.3428,1524.9603
2005,2,REG,DEN,LAC,1516.7792,1504.7492,42.2,0.5774,1,1525.2309,1496.2975
2005,2,REG,GB,CLE,1526.3093,1435.8757,42.2,0.6821,0,1512.667,1449.518
2005,2,REG,NYJ,MIA,1515.4869,1492.5792,42.2,0.5926,1,1523.6346,1484.4315
2005,2,REG,LV,KC,1455.6564,1523.4967,42.2,0.4632,0,1446.3931,1532.76
2005,2,REG,DAL,WAS,1490.3203,1477.7964,42.2,0.5781,0,1478.7581,1489.3586
2005,2,REG,NO,NYG,1519.9398,1471.3427,42.2,0.6278,0,1507.3844,1483.8981
2005,3,REG,BUF,ATL,1508.966,1524.9603,42.2,0.5376,0,1498.2132,1535.7131
2005,3,REG,CHI,CIN,1459.5135,1514.9762,42.2,0.4809,0,1449.895,1524.5947
2005,3,REG,GB,TB,1512.667,1498.6329,42.2,0.5802,0,1501.0624,1510.2375
2005,3,REG,IND,CLE,1591.296,1449.518,42.2,0.7425,1,1596.4458,1444.3682
2005,3,REG,MIA,CAR,1484.4315,1511.5543,42.2,0.5217,1,1493.9978,1501.988
2005,3,REG,MIN,NO,1481.4007,1507.3844,42.2,0.5233,1,1490.9343,1497.8508
2005,3,REG,NYJ,JAX,1523.6346,1500.4238,42.2,0.593,0,1511.7739,1512.2845
2005,3,REG,PHI,LV,1580.2497,1446.3931,42.2,0.7337,1,1585.5758,1441.067
2005,3,REG,LA,TEN,1523.5547,1498.6332,42.2,0.5954,1,1531.6465,1490.5414
2005,3,REG,SEA,ARI,1509.3428,1434.8341,42.2,0.6619,1,1516.1045,1428.0724
2005,3,REG,SF,DAL,1443.7066,1478.7581,42.2,0.5103,0,1433.5009,1488.9638
2005,3,REG,PIT,NE,1593.227,1626.0525,42.2,0.5135,0,1582.9572,1636.3223
2005,3,REG,LAC,NYG,1496.2975,1483.8981,42.2,0.5779,1,1504.7388,1475.4568
2005,3,REG,DEN,KC,1525.2309,1532.76,42.2,0.5497,1,1534.2363,1523.7546
2005,4,REG,CIN,HOU,1524.5947,1457.3083,42.2,0.6525,1,1531.5438,1450.3592
2005,4,REG,JAX,DEN,1512.2845,1534.2363,42.2,0.5291,0,1501.7024,1544.8184
2005,4,REG,NE,LAC,1636.3223,1504.7388,42.2,0.7311,0,1621.6996,1519.3615
2005,4,REG,NO,BUF,1497.8508,1498.2132,42.2,0.5599,1,1506.6524,1489.4116
2005,4,REG,NYG,LA,1475.4568,1531.6465,42.2,0.4799,1,1485.8592,1521.2441
2005,4,REG,TB,DET,1510.2375,1452.0408,42.2,0.6406,1,1517.4257,1444.8526
2005,4,REG,TEN,IND,1490.5414,1596.4458,42.2,0.4093,0,1482.3547,1604.6325
2005,4,REG,WAS,SEA,1489.3586,1516.1045,42.2,0.5222,1,1498.9141,1506.549
2005,4,REG,BAL,NYJ,1504.5214,1511.7739,42.2,0.5501,1,1513.5189,1502.7764
2005,4,REG,ATL,MIN,1535.7131,1490.9343,42.2,0.6226,1,1543.2607,1483.3867
2005,4,REG,KC,PHI,1523.7546,1585.5758,42.2,0.4718,0,1514.3187,1595.0117
2005,4,REG,LV,DAL,1441.067,1488.9638,42.2,0.4918,1,1451.231,1478.7998
2005,4,REG,ARI,SF,1428.0724,1433.5009,42.2,0.5527,1,1437.018,1424.5553
2005,4,REG,CAR,GB,1501.988,1501.0624,42.2,0.5617,1,1510.7531,1492.2973
2005,5,REG,ATL,NE,1543.2607,1621.6996,42.2,0.448,0,1534.3,1630.6603
2005,5,REG,BUF,MIA,1489.4116,1493.9978,42.2,0.5539,1,1498.3332,1485.0762
2005,5,REG,CLE,CHI,1444.3682,1449.895,42.2,0.5526,1,1453.3166,1440.9466
2005,5,REG,DET,BAL,1444.8526,1513.5189,42.2,0.462,1,1455.6129,1502.7586
2005,5,REG,GB,NO,1492.2973,1506.6524,42.2,0.54,1,1501.4976,1497.4521
2005,5,REG,HOU,TEN,1450.3592,1482.3547,42.2,0.5147,0,1440.0656,1492.6483
2005,5,REG,NYJ,TB,1502.7764,1517.4257,42.2,0.5396,1,1511.9851,1508.217
2005,5,REG,LA,SEA,1521.2441,1506.549,42.2,0.5812,0,1509.621,1518.1721
2005,5,REG,SF,IND,1424.5553,1604.6325,42.2,0.3114,0,1418.3277,1610.8601
2005,5,REG,ARI,CAR,1437.018,1510.7531,42.2,0.4547,0,1427.9232,1519.8479
2005,5,REG,DAL,PHI,1478.7998,1595.0117,42.2,0.3951,1,1490.8984,1582.9131
2005,5,REG,DEN,WAS,1544.8184,1498.9141,42.2,0.6241,1,1552.3355,1491.397
2005,5,REG,JAX,CIN,1501.7024,1531.5438,42.2,0.5178,1,1511.3468,1521.8994
2005,5,REG,LAC,PIT,1519.3615,1582.9572,42.2,0.4692,0,1509.9765,1592.3422
2005,6,REG,BAL,CLE,1502.7586,1453.3166,42.2,0.6289,1,1510.1804,1445.8948
2005,6,REG,CHI,MIN,1440.9466,1483.3867,42.2,0.4997,1,1450.9535,1473.3798
2005,6,REG,DAL,NYG,1490.8984,1485.8592,42.2,0.5676,1,1499.5471,1477.2105
2005,6,REG,DET,CAR,1455.6129,1519.8479,42.2,0.4683,0,1446.2463,1529.2145
2005,6,REG,KC,WAS,1514.3187,1491.397,42.2,0.5926,1,1522.466,1483.2497
2005,6,REG,NO,ATL,1497.4521,1534.3,42.2,0.5077,0,1487.2981,1544.454
2005,6,REG,PIT,JAX,1592.3422,1511.3468,42.2,0.6702,0,1578.9378,1524.7512
2005,6,REG,TB,MIA,1508.217,1485.0762,42.2,0.5929,1,1516.3582,1476.935
2005,6,REG,TEN,CIN,1492.6483,1521.8994,42.2,0.5186,0,1482.2758,1532.2719
2005,6,REG,BUF,NYJ,1498.3332,1511.9851,42.2,0.541,1,1507.5134,1502.8049
2005,6,REG,DEN,NE,1552.3355,1630.6603,42.2,0.4482,1,1563.3715,1619.6243
2005,6,REG,LV,LAC,1451.231,1509.9765,42.2,0.4762,0,1441.7069,1519.5006
2005,6,REG,SEA,HOU,1518.1721,1440.0656,42.2,0.6665,1,1524.8415,1433.3962
2005,6,REG,IND,LA,1610.8601,1509.621,42.2,0.6954,1,1616.9512,1503.5299
2005,7,REG,MIA,KC,1476.935,1522.466,42.2,0.4952,0,1467.0309,1532.3701
2005,7,REG,CIN,PIT,1532.2719,1578.9378,42.2,0.4936,0,1522.4004,1588.8093
2005,7,REG,CLE,DET,1445.8948,1446.2463,42.2,0.5599,0,1434.6961,1457.445
2005,7,REG,HOU,IND,1433.3962,1616.9512,42.2,0.3071,0,1427.2542,1623.0932
2005,7,REG,MIN,GB,1473.3798,1501.4976,42.2,0.5203,1,1482.9747,1491.9027
2005,7,REG,PHI,LAC,1582.9131,1519.5006,42.2,0.6475,1,1589.9636,1512.4501
2005,7,REG,LA,NO,1503.5299,1487.2981,42.2,0.5833,1,1511.8638,1478.9642
2005,7,REG,WAS,SF,1483.2497,1418.3277,42.2,0.6495,1,1490.2606,1411.3168
2005,7,REG,SEA,DAL,1524.8415,1499.5471,42.2,0.5959,1,1532.9229,1491.4657
2005,7,REG,ARI,TEN,1427.9232,1482.2758,42.2,0.4825,1,1438.2728,1471.9262
2005,7,REG,CHI,BAL,1450.9535,1510.1804,42.2,0.4755,1,1461.4432,1499.6907
2005,7,REG,NYG,DEN,1477.2105,1563.3715,42.2,0.4371,1,1488.4691,1552.1129
2005,7,REG,LV,BUF,1441.7069,1507.5134,42.2,0.4661,1,1452.3853,1496.835
2005,7,REG,ATL,NYJ,1544.454,1502.8049,42.2,0.6184,1,1552.0864,1495.1725
2005,8,REG,CAR,MIN,1529.2145,1482.9747,42.2,0.6246,1,1536.7226,1475.4666
2005,8,REG,CIN,GB,1522.4004,1491.9027,42.2,0.6031,1,1530.338,1483.9651
2005,8,REG,DAL,ARI,1491.4657,1438.2728,42.2,0.6339,1,1498.787,1430.9515
2005,8,REG,DET,CHI,1457.445,1461.4432,42.2,0.5548,0,1446.3499,1472.5383
2005,8,REG,HOU,CLE,1427.2542,1434.6961,42.2,0.5499,1,1436.2571,1425.6932
2005,8,REG,NYG,WAS,1488.4691,1490.2606,42.2,0.5579,1,1497.3113,1481.4184
2005,8,REG,LA,JAX,1511.8638,1524.7512,42.2,0.5421,1,1521.0221,1515.5929
2005,8,REG,TEN,LV,1471.9262,1452.3853,42.2,0.5879,0,1460.1676,1464.1439
2005,8,REG,NO,MIA,1478.9642,1467.0309,42.2,0.5773,0,1467.4186,1478.5765
2005,8,REG,LAC,KC,1512.4501,1532.3701,42.2,0.532,1,1521.8097,1523.0105
2005,8,REG,DEN,PHI,1552.1129,1589.9636,42.2,0.5063,1,1561.9877,1580.0888
2005,8,REG,SF,TB,1411.3168,1516.3582,42.2,0.4105,1,1423.1061,1504.5689
2005,8,REG,NE,BUF,1619.6243,1496.835,42.2,0.7211,1,1625.203,1491.2563
2005,8,REG,PIT,BAL,1588.8093,1499.6907,42.2,0.6805,1,1595.1999,1493.3001
2005,9,REG,BAL,CIN,1493.3001,1530.338,42.2,0.5074,0,1483.1515,1540.4866
2005,9,REG,CLE,TEN,1425.6932,1460.1676,42.2,0.5111,1,1435.4709,1450.3899
2005,9,REG,JAX,HOU,1515.5929,1436.2571,42.2,0.6681,1,1522.2308,1429.6192
2005,9,REG,KC,LV,1523.0105,1464.1439,42.2,0.6415,1,1530.1809,1456.9735
2005,9,REG,MIA,ATL,1478.5765,1552.0864,42.2,0.4551,0,1469.4752,1561.1877
2005,9,REG,MIN,DET,1475.4666,1446.3499,42.2,0.6012,1,1483.4423,1438.3742
2005,9,REG,NYJ,LAC,1495.1725,1521.8097,42.2,0.5224,0,1484.7249,1532.2573
2005,9,REG,TB,CAR,1504.5689,1536.7226,42.2,0.5145,0,1494.2798,1547.0117
2005,9,REG,ARI,SEA,1430.9515,1532.9229,42.2,0.4148,0,1422.6551,1541.2193
2005,9,REG,NO,CHI,1467.4186,1472.5383,42.2,0.5532,0,1456.3554,1483.6015
2005,9,REG,SF,NYG,1423.1061,1497.3113,42.2,0.4541,0,1414.0247,1506.3927
2005,9,REG,GB,PIT,1483.9651,1595.1999,42.2,0.4019,0,1475.9263,1603.2387
2005,9,REG,WAS,PHI,1481.4184,1580.0888,42.2,0.4194,1,1493.0296,1568.4776
2005,9,REG,NE,IND,1625.203,1623.0932,42.2,0.5634,0,1613.9345,1634.3617
2005,10,REG,BUF,KC,1491.2563,1530.1809,42.2,0.5047,1,1501.162,1520.2752
2005,10,REG,CHI,SF,1483.6015,1414.0247,42.2,0.6555,1,1490.4909,1407.1353
2005,10,REG,DET,ARI,1438.3742,1422.6551,42.2,0.5826,1,1446.7224,1414.3069
2005,10,REG,IND,HOU,1634.3617,1429.6192,42.2,0.8056,1,1638.2502,1425.7307
2005,10,REG,JAX,BAL,1522.2308,1483.1515,42.2,0.6149,1,1529.9332,1475.4491
2005,10,REG,MIA,NE,1469.4752,1613.9345,42.2,0.3569,0,1462.3363,1621.0734
2005,10,REG,NYG,MIN,1506.3927,1483.4423,42.2,0.5927,0,1494.5392,1495.2958
2005,10,REG,CAR,NYJ,1547.0117,1484.7249,42.2,0.646,1,1554.0918,1477.6448
2005,10,REG,LV,DEN,1456.9735,1561.9877,42.2,0.4106,0,1448.762,1570.1992
2005,10,REG,ATL,GB,1561.1877,1475.9263,42.2,0.6756,0,1547.6752,1489.4388
2005,10,REG,SEA,LA,1541.2193,1521.0221,42.2,0.5888,1,1549.4424,1512.799
2005,10,REG,TB,WAS,1494.2798,1493.0296,42.2,0.5622,1,1503.0357,1484.2737
2005,10,REG,PIT,CLE,1603.2387,1435.4709,42.2,0.7701,1,1607.8374,1430.8722
2005,10,REG,PHI,DAL,1568.4776,1498.787,42.2,0.6557,0,1555.364,1511.9006
2005,11,REG,ATL,TB,1547.6752,1503.0357,42.2,0.6224,0,1535.2265,1515.4844
2005,11,REG,BAL,PIT,1475.4491,1607.8374,42.2,0.373,1,1487.9882,1595.2983
2005,11,REG,CHI,CAR,1490.4909,1554.0918,42.2,0.4692,1,1501.1061,1543.4766
2005,11,REG,CLE,MIA,1430.8722,1462.3363,42.2,0.5154,1,1440.5633,1452.6452
2005,11,REG,DAL,DET,1511.9006,1446.7224,42.2,0.6498,1,1518.9048,1439.7182
2005,11,REG,NE,NO,1621.0734,1456.3554,42.2,0.7669,1,1625.7346,1451.6942
2005,11,REG,NYG,PHI,1494.5392,1555.364,42.2,0.4732,1,1505.0748,1544.8284
2005,11,REG,LA,ARI,1512.799,1414.3069,42.2,0.6921,0,1498.9573,1428.1486
2005,11,REG,TEN,JAX,1450.3899,1529.9332,42.2,0.4465,0,1441.4606,1538.8625
2005,11,REG,WAS,LV,1484.2737,1448.762,42.2,0.61,0,1472.0735,1460.9622
2005,11,REG,SF,SEA,1407.1353,1549.4424,42.2,0.3598,0,1399.9394,1556.6383
2005,11,REG,CIN,IND,1540.4866,1638.2502,42.2,0.4207,0,1532.0724,1646.6644
2005,11,REG,DEN,NYJ,1570.1992,1477.6448,42.2,0.6848,1,1576.5041,1471.3399
2005,11,REG,LAC,BUF,1532.2573,1501.162,42.2,0.6039,1,1540.1784,1493.2409
2005,11,REG,HOU,KC,1425.7307,1520.2752,42.2,0.4252,0,1417.226,1528.7799
2005,11,REG,GB,MIN,1489.4388,1495.2958,42.2,0.5521,0,1478.3966,1506.338
2005,12,REG,DET,ATL,1439.7182,1535.2265,42.2,0.4239,0,1431.2406,1543.7041
2005,12,REG,DAL,DEN,1518.9048,1576.5041,42.2,0.4779,0,1509.3477,1586.0612
2005,12,REG,BUF,CAR,1493.2409,1543.4766,42.2,0.4884,0,1483.4721,1553.2454
2005,12,REG,CIN,BAL,1532.0724,1487.9882,42.2,0.6217,1,1539.6388,1480.4218
2005,12,REG,HOU,LA,1417.226,1498.9573,42.2,0.4434,0,1408.3589,1507.8244
2005,12,REG,KC,NE,1528.7799,1625.7346,42.2,0.4218,1,1540.3429,1614.1716
2005,12,REG,MIN,CLE,1506.338,1440.5633,42.2,0.6506,1,1513.3266,1433.5747
2005,12,REG,TB,CHI,1515.4844,1501.1061,42.2,0.5807,0,1503.8702,1512.7203
2005,12,REG,TEN,SF,1441.4606,1399.9394,42.2,0.6182,1,1449.0965,1392.3035
2005,12,REG,WAS,LAC,1472.0735,1540.1784,42.2,0.4628,0,1462.8177,1549.4342
2005,12,REG,ARI,JAX,1428.1486,1538.8625,42.2,0.4027,0,1420.0954,1546.9157
2005,12,REG,LV,MIA,1460.9622,1452.6452,42.2,0.5722,0,1449.5184,1464.089
2005,12,REG,PHI,GB,1544.8284,1478.3966,42.2,0.6514,1,1551.7998,1471.4252
2005,12,REG,SEA,NYG,1556.6383,1505.0748,42.2,0.6318,1,1564.0032,1497.7099
2005,12,REG,NYJ,NO,1471.3399,1451.6942,42.2,0.5881,0,1459.5784,1463.4557
2005,12,REG,IND,PIT,1646.6644,1595.2983,42.2,0.6315,1,1654.0346,1587.9281
2005,13,REG,BAL,HOU,1480.4218,1408.3589,42.2,0.6588,1,1487.2467,1401.534
2005,13,REG,CAR,ATL,1553.2454,1543.7041,42.2,0.5739,1,1561.7671,1535.1824
2005,13,REG,CHI,GB,1512.7203,1471.4252,42.2,0.6179,1,1520.3623,1463.7832
2005,13,REG,CLE,JAX,1433.5747,1546.9157,42.2,0.399,0,1425.5942,1554.8962
2005,13,REG,DET,MIN,1431.2406,1513.3266,42.2,0.4429,0,1422.3836,1522.1836
2005,13,REG,IND,TEN,1654.0346,1449.0965,42.2,0.8058,1,1657.9196,1445.2115
2005,13,REG,MIA,BUF,1464.089,1483.4721,42.2,0.5328,1,1473.4332,1474.1279
2005,13,REG,NO,TB,1463.4557,1503.8702,42.2,0.5026,0,1453.4043,1513.9216
2005,13,REG,NYG,DAL,1497.7099,1509.3477,42.2,0.5439,1,1506.8325,1500.2251
2005,13,REG,PIT,CIN,1587.9281,1539.6388,42.2,0.6274,0,1575.3809,1552.186
2005,13,REG,SF,ARI,1392.3035,1420.0954,42.2,0.5207,0,1381.889,1430.5099
2005,13,REG,LA,WAS,1507.8244,1462.8177,42.2,0.6229,0,1495.3658,1475.2763
2005,13,REG,KC,DEN,1540.3429,1586.0612,42.2,0.4949,1,1550.4442,1575.9599
2005,13,REG,NE,NYJ,1614.1716,1459.5784,42.2,0.7564,1,1619.0444,1454.7056
2005,13,REG,LAC,LV,1549.4342,1449.5184,42.2,0.6938,1,1555.5576,1443.395
2005,13,REG,PHI,SEA,1551.7998,1564.0032,42.2,0.5431,0,1540.9386,1574.8644
2005,14,REG,BUF,NE,1474.1279,1619.0444,42.2,0.3563,0,1467.0011,1626.1712
2005,14,REG,CAR,TB,1561.7671,1513.9216,42.2,0.6268,0,1549.2319,1526.4568
2005,14,REG,CIN,CLE,1552.186,1425.5942,42.2,0.7254,1,1557.6771,1420.1031
2005,14,REG,JAX,IND,1554.8962,1657.9196,42.2,0.4134,0,1546.6292,1666.1866
2005,14,REG,MIN,LA,1522.1836,1495.3658,42.2,0.598,1,1530.2228,1487.3266
2005,14,REG,NYJ,LV,1454.7056,1443.395,42.2,0.5764,1,1463.1775,1434.9231
2005,14,REG,PIT,CHI,1575.3809,1520.3623,42.2,0.6364,1,1582.6535,1513.0897
2005,14,REG,TEN,HOU,1445.2115,1401.534,42.2,0.6211,1,1452.7889,1393.9566
2005,14,REG,ARI,WAS,1430.5099,1475.2763,42.2,0.4963,0,1420.5838,1485.2024
2005,14,REG,PHI,NYG,1540.9386,1506.8325,42.2,0.6081,0,1528.777,1518.9941
2005,14,REG,SEA,SF,1574.8644,1381.889,42.2,0.7947,1,1578.9695,1377.7839
2005,14,REG,DAL,KC,1500.2251,1550.4442,42.2,0.4885,1,1510.4559,1540.2134
2005,14,REG,DEN,BAL,1575.9599,1487.2467,42.2,0.68,1,1582.3607,1480.8459
2005,14,REG,LAC,MIA,1555.5576,1473.4332,42.2,0.6717,0,1542.1245,1486.8663
2005,14,REG,GB,DET,1463.7832,1422.3836,42.2,0.618,1,1471.4224,1414.7444
2005,14,REG,ATL,NO,1535.1824,1453.4043,42.2,0.6712,1,1541.7581,1446.8286
2005,15,REG,NE,TB,1626.1712,1526.4568,42.2,0.6936,1,1632.2995,1520.3285
2005,15,REG,NYG,KC,1518.9941,1540.2134,42.2,0.5302,1,1528.391,1530.8165
2005,15,REG,BUF,DEN,1467.0011,1582.3607,42.2,0.3962,0,1459.0762,1590.2856
2005,15,REG,HOU,ARI,1393.9566,1420.5838,42.2,0.5224,1,1403.5087,1411.0317
2005,15,REG,IND,LAC,1666.1866,1542.1245,42.2,0.7225,0,1651.7359,1556.5752
2005,15,REG,JAX,SF,1546.6292,1377.7839,42.2,0.7712,1,1551.206,1373.2071
2005,15,REG,MIA,NYJ,1486.8663,1463.1775,42.2,0.5937,1,1494.9923,1455.0515
2005,15,REG,MIN,PIT,1530.2228,1582.6535,42.2,0.4853,0,1520.5172,1592.3591
2005,15,REG,NO,CAR,1446.8286,1549.2319,42.2,0.4142,0,1438.5443,1557.5162
2005,15,REG,LA,PHI,1487.3266,1528.777,42.2,0.5011,0,1477.305,1538.7986
2005,15,REG,TEN,SEA,1452.7889,1578.9695,42.2,0.3814,0,1445.1601,1586.5983
2005,15,REG,DET,CIN,1414.7444,1557.6771,42.2,0.359,0,1407.5651,1564.8564
2005,15,REG,LV,CLE,1434.9231,1420.1031,42.2,0.5813,0,1423.2965,1431.7297
2005,15,REG,WAS,DAL,1485.2024,1510.4559,42.2,0.5244,1,1494.715,1500.9433
2005,15,REG,CHI,ATL,1513.0897,1541.7581,42.2,0.5195,1,1522.7004,1532.1474
2005,15,REG,BAL,GB,1480.8459,1471.4224,42.2,0.5738,1,1489.3709,1462.8974
2005,16,REG,CAR,DAL,1557.5162,1500.9433,42.2,0.6384,0,1544.7475,1513.712
2005,16,REG,CIN,BUF,1564.8564,1459.0762,42.2,0.701,0,1550.8373,1473.0953
2005,16,REG,CLE,PIT,1431.7297,1592.3591,42.2,0.3359,0,1425.0122,1599.0766
2005,16,REG,HOU,JAX,1403.5087,1551.206,42.2,0.3527,0,1396.4552,1558.2595
2005,16,REG,KC,LAC,1530.8165,1556.5752,42.2,0.5236,1,1540.3436,1547.0481
2005,16,REG,MIA,TEN,1494.9923,1445.1601,42.2,0.6294,1,1502.4037,1437.7487
2005,16,REG,NO,DET,1438.5443,1407.5651,42.2,0.6038,0,1426.4686,1419.6408
2005,16,REG,LA,SF,1477.305,1373.2071,42.2,0.6989,0,1463.3266,1387.1855
2005,16,REG,TB,ATL,1520.3285,1532.1474,42.2,0.5436,1,1529.4563,1523.0196
2005,16,REG,WAS,NYG,1494.715,1528.391,42.2,0.5123,1,1504.4697,1518.6363
2005,16,REG,ARI,PHI,1411.0317,1538.7986,42.2,0.3793,1,1423.4459,1526.3844
2005,16,REG,DEN,LV,1590.2856,1423.2965,42.2,0.7693,1,1594.9002,1418.6819
2005,16,REG,SEA,IND,1586.5983,1651.7359,42.2,0.467,1,1597.2575,1641.0767
2005,16,REG,GB,CHI,1462.8974,1522.7004,42.2,0.4747,0,1453.4036,1532.1942
2005,16,REG,BAL,MIN,1489.3709,1520.5172,42.2,0.5159,1,1499.0529,1510.8352
2005,16,REG,NYJ,NE,1455.0515,1632.2995,42.2,0.3149,0,1448.7539,1638.5971
2005,17,REG,LAC,DEN,1547.0481,1594.9002,42.2,0.4919,0,1537.2108,1604.7375
2005,17,REG,LV,NYG,1418.6819,1518.6363,42.2,0.4176,0,1410.3291,1526.9891
2005,17,REG,ATL,CAR,1523.0196,1544.7475,42.2,0.5294,0,1512.431,1555.3361
2005,17,REG,CLE,BAL,1425.0122,1499.0529,42.2,0.4543,1,1435.9261,1488.139
2005,17,REG,GB,SEA,1453.4036,1597.2575,42.2,0.3577,1,1466.2487,1584.4124
2005,17,REG,IND,ARI,1641.0767,1423.4459,42.2,0.8169,1,1644.738,1419.7846
2005,17,REG,KC,CIN,1540.3436,1550.8373,42.2,0.5455,1,1549.4335,1541.7474
2005,17,REG,NE,MIA,1638.5971,1502.4037,42.2,0.7363,0,1623.8708,1517.13
2005,17,REG,NYJ,BUF,1448.7539,1473.0953,42.2,0.5257,1,1458.2403,1463.6089
2005,17,REG,PIT,DET,1599.0766,1419.6408,42.2,0.7817,1,1603.4418,1415.2756
2005,17,REG,TB,NO,1529.4563,1426.4686,42.2,0.6976,1,1535.5048,1420.4201
2005,17,REG,JAX,TEN,1558.2595,1437.7487,42.2,0.7184,1,1563.8911,1432.1171
2005,17,REG,SF,HOU,1387.1855,1396.4552,42.2,0.5472,1,1396.2405,1387.4002
2005,17,REG,MIN,CHI,1510.8352,1532.1942,42.2,0.53,1,1520.2361,1522.7933
2005,17,REG,PHI,WAS,1526.3844,1504.4697,42.2,0.5912,0,1514.5597,1516.2944
2005,17,REG,DAL,LA,1513.712,1463.3266,42.2,0.6302,0,1501.1085,1475.9301
2005,18,WC,TB,WAS,1535.5048,1516.2944,42.2,0.5875,0,1521.4056,1530.3936
2005,18,WC,NE,JAX,1623.8708,1563.8911,42.2,0.643,1,1632.44,1555.3219
2005,18,WC,NYG,CAR,1526.9891,1555.3361,42.2,0.5199,0,1514.5109,1567.8143
2005,18,WC,CIN,PIT,1541.7474,1603.4418,42.2,0.472,0,1530.42,1614.7692
2005,19,DIV,SEA,WAS,1584.4124,1530.3936,42.2,0.635,1,1593.1716,1521.6344
2005,19,DIV,DEN,NE,1604.7375,1632.44,42.2,0.5209,1,1616.2371,1620.9404
2005,19,DIV,IND,PIT,1644.738,1614.7692,42.2,0.6024,0,1630.2806,1629.2266
2005,19,DIV,CHI,CAR,1522.7933,1567.8143,42.2,0.4959,0,1510.8907,1579.7169
2005,20,CON,DEN,PIT,1616.2371,1629.2266,42.2,0.5419,0,1603.2306,1642.2331
